maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,intangibleAssets,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,shortTermInvestments,goodWill,deferredLongTermLiab
1,2021-12-31,1803188000000.0,1794358000000.0,7655165000000.0,4385592000000.0,15715060000000.0,63203000000.0,16916648000000.0,12417000000.0,2293920000000.0,763387000000.0,35446051000000.0,2401690000000.0,,29488000000.0,1357636000000.0,823384000000.0,14711000000.0,7836101000000.0,10296052000000.0,163980000000.0,24996417000000.0,-25109000000.0,,-25109000000.0,25135288000000.0,24678068000000.0,Q,CPIN.JK,,444803000000.0,
1,2021-09-30,1837314000000.0,1833782000000.0,7330112000000.0,4357197000000.0,15585541000000.0,62629000000.0,16315850000000.0,13417000000.0,2306523000000.0,856043000000.0,34728763000000.0,2407058000000.0,,828756000000.0,1352811000000.0,989289000000.0,15723000000.0,7974601000000.0,10559382000000.0,163980000000.0,24014787000000.0,-25109000000.0,,-25109000000.0,24153658000000.0,23695438000000.0,Q,CPIN.JK,,444803000000.0,
1,2021-12-31,1144769000000.0,2352716000000.0,322656000000.0,606106000000.0,4446784000000.0,22366000000.0,1894884000000.0,15292000000.0,855531000000.0,112660000000.0,7234857000000.0,671338000000.0,144032000000.0,116600000000.0,718859000000.0,146540000000.0,1609000000.0,2561234000000.0,3456723000000.0,729850000000.0,2659237000000.0,-48253000000.0,435691000000.0,-48253000000.0,3776525000000.0,3761233000000.0,A,ELSA.JK,,,
1,2020-12-31,1231867000000.0,2198481000000.0,273488000000.0,486490000000.0,4217325000000.0,19622000000.0,2143618000000.0,8363000000.0,1173894000000.0,117631000000.0,7562822000000.0,685105000000.0,290237000000.0,115223000000.0,1035394000000.0,148097000000.0,1508000000.0,2573467000000.0,3821876000000.0,729850000000.0,2625222000000.0,-51325000000.0,435691000000.0,-51325000000.0,3739438000000.0,3731075000000.0,A,ELSA.JK,,,
1,2019-12-31,856122000000.0,2125082000000.0,213298000000.0,480332000000.0,3698370000000.0,16660000000.0,1819321000000.0,13745000000.0,1256941000000.0,127598000000.0,6805037000000.0,692797000000.0,239579000000.0,114072000000.0,578159000000.0,145845000000.0,1660000000.0,2504335000000.0,3228339000000.0,729850000000.0,2464785000000.0,-55288000000.0,435691000000.0,-55288000000.0,3575038000000.0,3561293000000.0,A,ELSA.JK,,,
1,2018-12-31,719457000000.0,1592057000000.0,167065000000.0,664915000000.0,3158507000000.0,8946000000.0,1735854000000.0,18267000000.0,735753000000.0,109684000000.0,5657327000000.0,517470000000.0,,67454000000.0,212550000000.0,27679000000.0,1705000000.0,2116898000000.0,2357127000000.0,729850000000.0,2177390000000.0,-44436000000.0,435691000000.0,-44436000000.0,3298495000000.0,3280228000000.0,A,ELSA.JK,,,
1,2022-06-30,1252651000000.0,2682655000000.0,389229000000.0,455621000000.0,4812716000000.0,28827000000.0,2502061000000.0,11550000000.0,946149000000.0,113062000000.0,8301303000000.0,573727000000.0,,124310000000.0,697555000000.0,121466000000.0,1610000000.0,3005809000000.0,4269918000000.0,729850000000.0,2885570000000.0,-21336000000.0,435691000000.0,-21336000000.0,4029775000000.0,4018225000000.0,Q,ELSA.JK,,,
1,2022-03-31,1133919000000.0,2409279000000.0,397323000000.0,424067000000.0,4403973000000.0,22366000000.0,1894680000000.0,13426000000.0,1107923000000.0,112867000000.0,7442368000000.0,756904000000.0,,152024000000.0,697604000000.0,144932000000.0,1610000000.0,2720059000000.0,3589299000000.0,729850000000.0,2734171000000.0,-48253000000.0,435691000000.0,-48253000000.0,3851459000000.0,3838033000000.0,Q,ELSA.JK,,,
1,2021-12-31,1144769000000.0,2352716000000.0,322656000000.0,606106000000.0,4446784000000.0,22366000000.0,1894884000000.0,15292000000.0,855531000000.0,112660000000.0,7234857000000.0,671338000000.0,144032000000.0,116600000000.0,718859000000.0,146540000000.0,1609000000.0,2561234000000.0,3456723000000.0,729850000000.0,2659237000000.0,-48253000000.0,435691000000.0,-48253000000.0,3776525000000.0,3761233000000.0,Q,ELSA.JK,,,
1,2021-09-30,762635000000.0,2350417000000.0,316248000000.0,400613000000.0,3860941000000.0,19500000000.0,1875291000000.0,16526000000.0,1293268000000.0,99707000000.0,7065526000000.0,737842000000.0,199743000000.0,68728000000.0,698471000000.0,130688000000.0,1508000000.0,2507609000000.0,3352013000000.0,729850000000.0,2588054000000.0,-41590000000.0,435691000000.0,-41590000000.0,3712005000000.0,3695479000000.0,Q,ELSA.JK,,,
1,2021-12-31,2664387000000.0,720320000000.0,156440000000.0,396495000000.0,7733191000000.0,200585000000.0,51912214000000.0,5712558000000.0,513377000000.0,,72753282000000.0,568794000000.0,1745085000000.0,13492401000000.0,8527146000000.0,2338390000000.0,,20953921000000.0,52664537000000.0,1072467000000.0,6934408000000.0,-134445000000.0,12216315000000.0,,20088745000000.0,7694830000000.0,A,EXCL.JK,,6681357000000.0,6429000000.0
1,2020-12-31,2965589000000.0,663694000000.0,143377000000.0,304620000000.0,7571123000000.0,177261000000.0,47162250000000.0,5716426000000.0,436380000000.0,85330000000.0,67744797000000.0,360045000000.0,1575522000000.0,11521770000000.0,7772632000000.0,2364753000000.0,,18857026000000.0,48607431000000.0,1070601000000.0,5969090000000.0,-134445000000.0,12232120000000.0,,19137366000000.0,6739583000000.0,A,EXCL.JK,,6681357000000.0,3697000000.0
1,2019-12-31,1603445000000.0,904928000000.0,74608000000.0,596053000000.0,7145648000000.0,143486000000.0,42081680000000.0,5734185000000.0,938886000000.0,,62725242000000.0,688402000000.0,5461516000000.0,12029690000000.0,7347815000000.0,2840407000000.0,,21292684000000.0,43603276000000.0,1068796000000.0,5850788000000.0,,12202382000000.0,,19121966000000.0,6706424000000.0,A,EXCL.JK,,6681357000000.0,3411000000.0
1,2018-12-31,1047115000000.0,717623000000.0,189063000000.0,1290774000000.0,7058652000000.0,,36759530000000.0,5766948000000.0,1347467000000.0,283836000000.0,57613954000000.0,786632000000.0,1329016000000.0,11460206000000.0,11234551000000.0,3044679000000.0,,15733294000000.0,39270856000000.0,1068796000000.0,5124931000000.0,,12149371000000.0,,18343098000000.0,5894793000000.0,A,EXCL.JK,,6681357000000.0,9248000000.0
1,2022-06-30,2008411000000.0,1015803000000.0,118734000000.0,180523000000.0,5917977000000.0,2854563000000.0,54013183000000.0,5987796000000.0,728948000000.0,3586000000.0,76418059000000.0,443261000000.0,3804940000000.0,12861458000000.0,9429606000000.0,2221648000000.0,121434000000.0,22696900000000.0,56082024000000.0,1072467000000.0,7060264000000.0,-134445000000.0,12216315000000.0,,20214601000000.0,7311213000000.0,Q,EXCL.JK,,6915592000000.0,3291000000.0
1,2022-03-31,1414668000000.0,746523000000.0,97189000000.0,361658000000.0,6200368000000.0,202138000000.0,52609344000000.0,5715785000000.0,431845000000.0,,71840837000000.0,359137000000.0,2944412000000.0,12615171000000.0,7227788000000.0,2276807000000.0,,21426688000000.0,51602203000000.0,1072467000000.0,7084297000000.0,-134445000000.0,12216315000000.0,,20238634000000.0,7841492000000.0,Q,EXCL.JK,,6681357000000.0,5429000000.0
1,2021-12-31,2664387000000.0,720320000000.0,156440000000.0,396495000000.0,7733191000000.0,200585000000.0,51912214000000.0,5712558000000.0,513377000000.0,,72753282000000.0,568794000000.0,1745085000000.0,13492401000000.0,8527146000000.0,2338390000000.0,,20953921000000.0,52664537000000.0,1072467000000.0,6934408000000.0,-134445000000.0,12216315000000.0,,20088745000000.0,7694830000000.0,Q,EXCL.JK,,6681357000000.0,6429000000.0
1,2021-09-30,3669609000000.0,727696000000.0,62495000000.0,329677000000.0,6608006000000.0,198315000000.0,49101039000000.0,5712753000000.0,283548000000.0,,68585018000000.0,516929000000.0,2169150000000.0,10553831000000.0,8180943000000.0,2219337000000.0,,18808595000000.0,48763308000000.0,1072467000000.0,6667373000000.0,-134445000000.0,12216315000000.0,,19821710000000.0,7427600000000.0,Q,EXCL.JK,,6681357000000.0,931000000.0
1,2021-12-31,4169740000000.0,2773872000000.0,47606791000000.0,4476364000000.0,59312578000000.0,,29823806000000.0,,827985000000.0,123422000000.0,89964369000000.0,1002233000000.0,32000000000.0,1152331000000.0,122667000000.0,2184145000000.0,66000000.0,28369283000000.0,30676095000000.0,962044000000.0,58305843000000.0,-33379000000.0,53700000000.0,-33379000000.0,59288208000000.0,59288208000000.0,A,GGRM.JK,75000000000.0,,
1,2020-12-31,4774272000000.0,2556127000000.0,40016438000000.0,1783861000000.0,49537929000000.0,,27678244000000.0,,975236000000.0,141905000000.0,78191409000000.0,1123703000000.0,20000000000.0,669157000000.0,156667000000.0,2502282000000.0,60000000.0,17009992000000.0,19668941000000.0,962044000000.0,57540043000000.0,-33379000000.0,53700000000.0,-33379000000.0,58522408000000.0,58522408000000.0,A,GGRM.JK,40000000000.0,,
1,2019-12-31,3571886000000.0,1875909000000.0,43018974000000.0,3227626000000.0,52081133000000.0,,25373983000000.0,,1192158000000.0,143510000000.0,78647274000000.0,1297463000000.0,20000000000.0,1400139000000.0,176667000000.0,2281122000000.0,55000000.0,25258727000000.0,27716516000000.0,962044000000.0,49948338000000.0,-33379000000.0,53700000000.0,-33379000000.0,50930703000000.0,50930703000000.0,A,GGRM.JK,115424000000.0,,
1,2018-12-31,2034169000000.0,1725933000000.0,38695520000000.0,2057501000000.0,45284719000000.0,,22758558000000.0,,1053942000000.0,117752000000.0,69097219000000.0,1129544000000.0,,632759000000.0,,1960367000000.0,52000000.0,22003567000000.0,23963934000000.0,962044000000.0,44150868000000.0,-33379000000.0,53700000000.0,-33379000000.0,45133233000000.0,45133233000000.0,A,GGRM.JK,140589000000.0,,
1,2022-06-30,4774316000000.0,2175338000000.0,43922354000000.0,577664000000.0,51759401000000.0,,30677764000000.0,,1195879000000.0,129047000000.0,83633044000000.0,1557302000000.0,21428000000.0,5094091000000.0,76924000000.0,2277605000000.0,68000000.0,25363293000000.0,27717822000000.0,962044000000.0,54932789000000.0,-33379000000.0,53700000000.0,-33379000000.0,55915154000000.0,55915154000000.0,Q,GGRM.JK,80000000000.0,,
1,2022-03-31,5612669000000.0,2035881000000.0,47470150000000.0,1586120000000.0,57032881000000.0,,30295670000000.0,,1213397000000.0,125635000000.0,88541948000000.0,1331103000000.0,32000000000.0,1622977000000.0,114667000000.0,2281837000000.0,67000000.0,25780269000000.0,28176773000000.0,962044000000.0,59382743000000.0,-33379000000.0,53700000000.0,-33379000000.0,60365108000000.0,60365108000000.0,Q,GGRM.JK,80000000000.0,,
1,2021-12-31,4169740000000.0,2773872000000.0,47606791000000.0,4476364000000.0,59312578000000.0,,29823806000000.0,,827985000000.0,123422000000.0,89964369000000.0,1002233000000.0,32000000000.0,1152331000000.0,122667000000.0,2184145000000.0,66000000.0,28369283000000.0,30676095000000.0,962044000000.0,58305843000000.0,-33379000000.0,53700000000.0,-33379000000.0,59288208000000.0,59288208000000.0,Q,GGRM.JK,75000000000.0,,
1,2021-09-30,4085899000000.0,1990975000000.0,46252251000000.0,673600000000.0,53241302000000.0,,29163928000000.0,,846211000000.0,136721000000.0,83251441000000.0,2689039000000.0,31000000000.0,1098945000000.0,130667000000.0,2155818000000.0,64000000.0,23244609000000.0,25531094000000.0,962044000000.0,56737918000000.0,-33379000000.0,53700000000.0,-33379000000.0,57720283000000.0,57720283000000.0,Q,GGRM.JK,,,
1,2021-12-31,17843656000000.0,2896599000000.0,18508353000000.0,1911736000000.0,41323105000000.0,85194000000.0,6038643000000.0,,5583063000000.0,312903000000.0,53090428000000.0,4125246000000.0,,858344000000.0,,1746976000000.0,,21964259000000.0,23899022000000.0,465272000000.0,7469336000000.0,616157000000.0,20640641000000.0,616157000000.0,29191406000000.0,29130983000000.0,A,HMSP.JK,21198000000.0,60423000000.0,
1,2020-12-31,15804309000000.0,4101514000000.0,18620309000000.0,1780848000000.0,41091638000000.0,80356000000.0,6582808000000.0,,1858805000000.0,393862000000.0,49674030000000.0,3347193000000.0,,1356704000000.0,,2494653000000.0,,16743834000000.0,19432604000000.0,465272000000.0,8573617000000.0,616164000000.0,20586373000000.0,616164000000.0,30241426000000.0,30181003000000.0,A,HMSP.JK,709535000000.0,60423000000.0,
1,2019-12-31,18820695000000.0,3786241000000.0,17328847000000.0,1287648000000.0,41697015000000.0,81651000000.0,7297912000000.0,,1765805000000.0,345043000000.0,50902806000000.0,3738048000000.0,,1537608000000.0,,2238752000000.0,,12727676000000.0,15223076000000.0,465272000000.0,14029964000000.0,616418000000.0,20568076000000.0,616418000000.0,35679730000000.0,35619307000000.0,A,HMSP.JK,401155000000.0,60423000000.0,
1,2018-12-31,15516439000000.0,3815335000000.0,16067133000000.0,1007738000000.0,37831483000000.0,70426000000.0,7288435000000.0,,1351653000000.0,335166000000.0,46602420000000.0,3371056000000.0,,1012673000000.0,,2369519000000.0,,8793999000000.0,11244167000000.0,465272000000.0,13730669000000.0,616161000000.0,20546151000000.0,616161000000.0,35358253000000.0,35297830000000.0,A,HMSP.JK,1273838000000.0,60423000000.0,
1,2022-06-30,9615372000000.0,2951446000000.0,16382781000000.0,1618460000000.0,30669708000000.0,86385000000.0,6177583000000.0,,5503569000000.0,251989000000.0,42497668000000.0,4402750000000.0,,613017000000.0,,1756951000000.0,,15593136000000.0,17666987000000.0,465272000000.0,3154544000000.0,616172000000.0,20594693000000.0,616172000000.0,24830681000000.0,24770258000000.0,Q,HMSP.JK,12759000000.0,60423000000.0,
1,2022-03-31,17217294000000.0,2824984000000.0,25380701000000.0,2389433000000.0,47998660000000.0,85089000000.0,6154879000000.0,,5535980000000.0,273892000000.0,59835031000000.0,4634973000000.0,,1018944000000.0,,1741883000000.0,,26716159000000.0,28710434000000.0,465272000000.0,9384303000000.0,616163000000.0,20658859000000.0,616163000000.0,31124597000000.0,31064174000000.0,Q,HMSP.JK,30270000000.0,60423000000.0,
1,2021-12-31,17843656000000.0,2896599000000.0,18508353000000.0,1911736000000.0,41323105000000.0,85194000000.0,6038643000000.0,,5583063000000.0,312903000000.0,53090428000000.0,4125246000000.0,,858344000000.0,,1746976000000.0,,21964259000000.0,23899022000000.0,465272000000.0,7469336000000.0,616157000000.0,20640641000000.0,616157000000.0,29191406000000.0,29130983000000.0,Q,HMSP.JK,21198000000.0,60423000000.0,
1,2021-09-30,20555627000000.0,3305012000000.0,15693123000000.0,1286135000000.0,40961609000000.0,85083000000.0,6036388000000.0,,1709299000000.0,282986000000.0,48852802000000.0,4319500000000.0,,703064000000.0,,1869951000000.0,,19445086000000.0,21453760000000.0,465272000000.0,5695716000000.0,616220000000.0,20621834000000.0,616220000000.0,27399042000000.0,27338619000000.0,Q,HMSP.JK,42418000000.0,60423000000.0,
1,2021-12-31,20377977000000.0,6834281000000.0,5857217000000.0,598779000000.0,33997637000000.0,11068637000000.0,14384046000000.0,1725760000000.0,2884393000000.0,427117000000.0,118066628000000.0,3585935000000.0,322524000000.0,11263483000000.0,40738477000000.0,3601237000000.0,20841960000000.0,18896133000000.0,63342765000000.0,583095000000.0,26917455000000.0,395884000000.0,5985469000000.0,395884000000.0,33881903000000.0,-21850012000000.0,A,ICBP.JK,284220000000.0,54006155000000.0,62613000000.0
1,2020-12-31,9535418000000.0,5746755000000.0,4586940000000.0,794278000000.0,20716223000000.0,10645239000000.0,13606107000000.0,1858998000000.0,2755603000000.0,478140000000.0,103588325000000.0,3045111000000.0,212742000000.0,2489876000000.0,30780605000000.0,13186244000000.0,20887762000000.0,9176164000000.0,53270272000000.0,583095000000.0,22576202000000.0,285525000000.0,5985469000000.0,285525000000.0,29430291000000.0,-26434862000000.0,A,ICBP.JK,,54006155000000.0,85940000000.0
1,2019-12-31,8359164000000.0,4131950000000.0,3840690000000.0,247579000000.0,16624925000000.0,3890271000000.0,11342412000000.0,2011090000000.0,3064777000000.0,533188000000.0,38709314000000.0,2635433000000.0,196001000000.0,1070416000000.0,1702075000000.0,3779776000000.0,1370266000000.0,6556359000000.0,12038210000000.0,583095000000.0,18495204000000.0,237070000000.0,5985469000000.0,237070000000.0,25300838000000.0,21513909000000.0,A,ICBP.JK,,1775839000000.0,108686000000.0
1,2018-12-31,4726822000000.0,4271356000000.0,4001277000000.0,452593000000.0,14121568000000.0,2705398000000.0,10741622000000.0,2136679000000.0,2886047000000.0,562770000000.0,34367153000000.0,2956189000000.0,245011000000.0,825435000000.0,851739000000.0,3572866000000.0,1088227000000.0,7235398000000.0,11660003000000.0,583095000000.0,15029629000000.0,20730000000.0,5985469000000.0,20730000000.0,21618923000000.0,17706405000000.0,A,ICBP.JK,563840000000.0,1775839000000.0,128010000000.0
1,2022-06-30,13016796000000.0,8875683000000.0,6169079000000.0,816599000000.0,29413778000000.0,11030755000000.0,14450710000000.0,1659141000000.0,2799511000000.0,372733000000.0,113360050000000.0,4699265000000.0,432155000000.0,1733177000000.0,42344441000000.0,3556389000000.0,20947624000000.0,10567938000000.0,56562237000000.0,583095000000.0,28850785000000.0,430840000000.0,5985469000000.0,430840000000.0,35850189000000.0,-19815107000000.0,Q,ICBP.JK,284220000000.0,54006155000000.0,50410000000.0
1,2022-03-31,18900121000000.0,8672294000000.0,5891548000000.0,1018132000000.0,37489495000000.0,11481764000000.0,14469125000000.0,1692450000000.0,2806000000000.0,441419000000.0,121944989000000.0,4164820000000.0,342878000000.0,11283070000000.0,40862292000000.0,3498873000000.0,21107407000000.0,20180885000000.0,64644826000000.0,583095000000.0,28860073000000.0,764119000000.0,5985469000000.0,764119000000.0,36192756000000.0,-19505849000000.0,Q,ICBP.JK,2824024000000.0,54006155000000.0,48655000000.0
1,2021-12-31,20377977000000.0,6834281000000.0,5857217000000.0,598779000000.0,33997637000000.0,11068637000000.0,14384046000000.0,1725760000000.0,2884393000000.0,427117000000.0,118066628000000.0,3585935000000.0,322524000000.0,11263483000000.0,40738477000000.0,3601237000000.0,20841960000000.0,18896133000000.0,63342765000000.0,583095000000.0,26917455000000.0,395884000000.0,5985469000000.0,395884000000.0,33881903000000.0,-21850012000000.0,Q,ICBP.JK,284220000000.0,54006155000000.0,62613000000.0
1,2021-09-30,9222193000000.0,7541386000000.0,5379722000000.0,1051905000000.0,23323690000000.0,10940926000000.0,14337561000000.0,1759069000000.0,2939312000000.0,530617000000.0,107306713000000.0,3612509000000.0,290580000000.0,11247792000000.0,31088727000000.0,4143636000000.0,20874511000000.0,19102498000000.0,54459659000000.0,583095000000.0,25068194000000.0,335785000000.0,5985469000000.0,335785000000.0,31972543000000.0,-23792681000000.0,Q,ICBP.JK,,54006155000000.0,70095000000.0
1,2021-12-31,508327000.0,104557000.0,162023000.0,618000.0,836576000.0,,1518963000.0,,117289000.0,,2472828000.0,122244000.0,,6602000.0,,146627000.0,10000.0,168430000.0,318367000.0,136413000.0,1740278000.0,,277760000.0,,2154451000.0,2154451000.0,A,INCO.JK,,,
1,2020-12-31,388682000.0,62552000.0,144487000.0,36056000.0,695972000.0,,1479146000.0,,139540000.0,,2314658000.0,113095000.0,,7557000.0,,133560000.0,10000.0,160710000.0,294270000.0,136413000.0,1606205000.0,,277760000.0,,2020378000.0,2020378000.0,A,INCO.JK,,,
1,2019-12-31,249035000.0,110049000.0,147961000.0,8119000.0,588313000.0,,1467462000.0,,166913000.0,,2222688000.0,97408000.0,,6576000.0,,144270000.0,,136552000.0,280995000.0,136413000.0,1527520000.0,,277760000.0,,1941693000.0,1941693000.0,A,INCO.JK,,,
1,2018-12-31,301153000.0,126774000.0,131779000.0,27314000.0,630998000.0,,1434510000.0,,136944000.0,,2202452000.0,91181000.0,36519000.0,5998000.0,,143385000.0,,175340000.0,318725000.0,136413000.0,1469554000.0,,277760000.0,,1883727000.0,1883727000.0,A,INCO.JK,,,
1,2022-06-30,585920000.0,100394000.0,194755000.0,14539000.0,970629000.0,,1517271000.0,,129315000.0,,2617215000.0,126175000.0,,7424000.0,,138626000.0,10000.0,170982000.0,312299000.0,136413000.0,1890733000.0,,277760000.0,,2304906000.0,2304906000.0,Q,INCO.JK,,,
1,2022-03-31,518022000.0,90636000.0,202793000.0,4448000.0,884285000.0,,1520203000.0,,139424000.0,,2543912000.0,122731000.0,,8642000.0,,148217000.0,10000.0,170545000.0,321803000.0,136413000.0,1807926000.0,,277760000.0,,2222099000.0,2222099000.0,Q,INCO.JK,,,
1,2021-12-31,508327000.0,104557000.0,162023000.0,618000.0,836576000.0,,1518963000.0,,117289000.0,,2472828000.0,122244000.0,,6602000.0,,146627000.0,10000.0,168430000.0,318367000.0,136413000.0,1740278000.0,,277760000.0,,2154451000.0,2154451000.0,Q,INCO.JK,,,
1,2021-09-30,469589000.0,113847000.0,161256000.0,1219000.0,807397000.0,,1464666000.0,,130838000.0,,2402901000.0,110804000.0,,15290000.0,,127702000.0,10000.0,161464000.0,292203000.0,136413000.0,1696515000.0,,277760000.0,,2110688000.0,2110688000.0,Q,INCO.JK,,,
1,2021-12-31,29478126000000.0,8464306000000.0,12683836000000.0,2276555000000.0,54183399000000.0,12102115000000.0,48221750000000.0,1725760000000.0,6660294000000.0,959710000000.0,179356193000000.0,5157135000000.0,4011524000000.0,12641684000000.0,45082012000000.0,7066447000000.0,38367384000000.0,40403404000000.0,92724082000000.0,878043000000.0,36855458000000.0,10247494000000.0,283732000000.0,10247494000000.0,48264727000000.0,-9923908000000.0,A,INDF.JK,1153637000000.0,56462875000000.0,819824000000.0
1,2020-12-31,17336960000000.0,7451670000000.0,11150432000000.0,2349857000000.0,38418238000000.0,11682021000000.0,47369217000000.0,1858998000000.0,7345167000000.0,1213499000000.0,163136516000000.0,4407555000000.0,912918000000.0,3817876000000.0,39089209000000.0,16799033000000.0,36763746000000.0,27975875000000.0,83998472000000.0,878043000000.0,31115800000000.0,10096723000000.0,283732000000.0,10096723000000.0,42374298000000.0,-15947575000000.0,A,INDF.JK,1275000000.0,56462875000000.0,830573000000.0
1,2019-12-31,13745118000000.0,5964410000000.0,9658705000000.0,1754639000000.0,31403445000000.0,5065061000000.0,43072504000000.0,2011090000000.0,10341130000000.0,1659709000000.0,96198559000000.0,4521883000000.0,1016614000000.0,2119032000000.0,9464835000000.0,7844374000000.0,16424540000000.0,24686862000000.0,41996071000000.0,878043000000.0,26779999000000.0,9836174000000.0,283732000000.0,9836174000000.0,37777948000000.0,31461529000000.0,A,INDF.JK,55492000000.0,4305329000000.0,854175000000.0
1,2018-12-31,8809253000000.0,6572676000000.0,11644156000000.0,1843163000000.0,33272618000000.0,4171390000000.0,42388236000000.0,2136679000000.0,10248339000000.0,1854918000000.0,96537796000000.0,4028945000000.0,4502363000000.0,1725138000000.0,7917434000000.0,7499460000000.0,16302520000000.0,31204102000000.0,46620996000000.0,878043000000.0,23303960000000.0,9148545000000.0,283732000000.0,9148545000000.0,33614280000000.0,27157067000000.0,A,INDF.JK,4118936000000.0,4320534000000.0,805980000000.0
1,2022-06-30,24794446000000.0,8900269000000.0,16787803000000.0,2501843000000.0,54158443000000.0,12387382000000.0,47879642000000.0,1659141000000.0,6618563000000.0,976398000000.0,179166046000000.0,6234679000000.0,1368735000000.0,2723878000000.0,49002203000000.0,6955214000000.0,39317669000000.0,32025593000000.0,88141547000000.0,878043000000.0,39785230000000.0,10759825000000.0,283732000000.0,10759825000000.0,51706830000000.0,-6415186000000.0,Q,INDF.JK,717266000000.0,56462875000000.0,770042000000.0
1,2022-03-31,28493014000000.0,9780820000000.0,16564247000000.0,2888298000000.0,61769728000000.0,13497000000000.0,47845190000000.0,1692450000000.0,6431750000000.0,903991000000.0,187698993000000.0,5645855000000.0,3719667000000.0,12680883000000.0,45034268000000.0,6991943000000.0,39474766000000.0,44197067000000.0,96390165000000.0,878043000000.0,39241876000000.0,11430411000000.0,283732000000.0,11430411000000.0,51834062000000.0,-6321263000000.0,Q,INDF.JK,3693425000000.0,56462875000000.0,797188000000.0
1,2021-12-31,29478126000000.0,8464306000000.0,12683836000000.0,2276555000000.0,54183399000000.0,12102115000000.0,48221750000000.0,1725760000000.0,6660294000000.0,959710000000.0,179356193000000.0,5157135000000.0,4011524000000.0,12641684000000.0,45082012000000.0,7066447000000.0,38367384000000.0,40403404000000.0,92724082000000.0,878043000000.0,36855458000000.0,10247494000000.0,283732000000.0,10247494000000.0,48264727000000.0,-9923908000000.0,Q,INDF.JK,1153637000000.0,56462875000000.0,819824000000.0
1,2021-09-30,17801972000000.0,8399745000000.0,15066298000000.0,2873614000000.0,46733344000000.0,11800080000000.0,48410922000000.0,1759069000000.0,6960879000000.0,1188476000000.0,172127169000000.0,4926682000000.0,4028264000000.0,13181494000000.0,36371432000000.0,7886847000000.0,37643514000000.0,44783012000000.0,89166490000000.0,878043000000.0,34123582000000.0,10031808000000.0,283732000000.0,10031808000000.0,45317165000000.0,-12904779000000.0,Q,INDF.JK,2230295000000.0,56462875000000.0,790129000000.0
1,2021-12-31,867404826.0,518965364.0,76846082.0,566448127.0,2091950362.0,225624160.0,345179641.0,239419749.0,141266476.0,26753724.0,3691477101.0,297587994.0,83052951.0,629929607.0,1312799355.0,356548849.0,120315132.0,1135763896.0,2807763436.0,56892154.0,418301018.0,34379226.0,253826135.0,34739171.0,763398533.0,-124057929.0,A,INDY.JK,53716367.0,648036713.0,7016891.0
1,2020-12-31,651193109.0,508072934.0,71348346.0,100965083.0,1394114737.0,252563595.0,698053667.0,375622993.0,71532392.0,4717516.0,3493702857.0,335416004.0,103513917.0,109137572.0,1482554717.0,406131954.0,181713784.0,707713855.0,2626405463.0,56892154.0,360581514.0,14283807.0,253826135.0,14643752.0,685583610.0,-391854856.0,A,INDY.JK,53388207.0,701815473.0,5425185.0
1,2019-12-31,568633705.0,552300817.0,137940687.0,114680552.0,1431426846.0,204097027.0,703446246.0,500955773.0,74421700.0,1324783.0,3616163065.0,337107739.0,99297226.0,206257111.0,1365550834.0,467750117.0,195101417.0,711411136.0,2570388847.0,56892154.0,512174747.0,27779765.0,253826135.0,27779765.0,850672801.0,-352098445.0,A,INDY.JK,48337664.0,701815473.0,7980236.0
1,2018-12-31,613047704.0,475124383.0,196899713.0,95129520.0,1459823192.0,192811365.0,645345134.0,621518970.0,51839489.0,1662734.0,3669952693.0,274218496.0,44547041.0,269080307.0,1368286391.0,495824109.0,178566447.0,670423025.0,2542768572.0,56892154.0,570334899.0,67564486.0,253826135.0,67564486.0,948617674.0,-371515839.0,A,INDY.JK,71960738.0,698614543.0,282673.0
1,2022-06-30,928345152.0,585605162.0,88048412.0,634377292.0,2317123383.0,322170376.0,341340728.0,174645429.0,166355599.0,42832796.0,3969672228.0,298587832.0,66352951.0,639628971.0,1352214578.0,334563452.0,190161880.0,1113216949.0,2803049628.0,56892154.0,618952029.0,46790402.0,253826135.0,47150347.0,976460720.0,153778578.0,Q,INDY.JK,69323891.0,648036713.0,14884403.0
1,2022-03-31,1001753507.0,595089428.0,78592179.0,595724042.0,2323983943.0,307712665.0,348523872.0,208702417.0,162902562.0,34099447.0,3999862172.0,330667400.0,84970139.0,781333984.0,1356660303.0,345760744.0,155526173.0,1292135113.0,2997727052.0,56892154.0,493342599.0,42548059.0,253826135.0,42908004.0,846608947.0,-10130183.0,Q,INDY.JK,41202250.0,648036713.0,7725180.0
1,2021-12-31,867404826.0,518965364.0,76846082.0,566448127.0,2091950362.0,225624160.0,345179641.0,239419749.0,141266476.0,26753724.0,3691477101.0,297587994.0,83052951.0,629929607.0,1312799355.0,356548849.0,120315132.0,1135763896.0,2807763436.0,56892154.0,418301018.0,34379226.0,253826135.0,34739171.0,763398533.0,-124057929.0,Q,INDY.JK,53716367.0,648036713.0,7016891.0
