maxAge,endDate,cash,netReceivables,inventory,otherCurrentAssets,totalCurrentAssets,longTermInvestments,propertyPlantEquipment,goodWill,otherAssets,deferredLongTermAssetCharges,totalAssets,accountsPayable,shortLongTermDebt,otherCurrentLiab,longTermDebt,otherLiab,minorityInterest,totalCurrentLiabilities,totalLiab,commonStock,retainedEarnings,treasuryStock,capitalSurplus,otherStockholderEquity,totalStockholderEquity,netTangibleAssets,type,kode,intangibleAssets,shortTermInvestments,deferredLongTermLiab
1.0,2021-12-31,98125000000.0,533278000000.0,1099259000000.0,76554000000.0,1818753000000.0,56049000000.0,4040293000000.0,,529949000000.0,146464000000.0,6448014000000.0,468956000000.0,60187000000.0,206269000000.0,1026644000000.0,465582000000.0,2426000000.0,2055151000000.0,3586807000000.0,5002156000000.0,-4142614000000.0,1999239000000.0,,1999239000000.0,2858781000000.0,2855811000000.0,Q,CPRO.JK,2970000000.0,,
1.0,2021-09-30,205844000000.0,555469000000.0,1049110000000.0,150336000000.0,1978642000000.0,56295000000.0,4094137000000.0,,533119000000.0,162824000000.0,6666351000000.0,440008000000.0,47766000000.0,209476000000.0,1126742000000.0,536841000000.0,3052000000.0,2136627000000.0,3839966000000.0,5002156000000.0,-4248364000000.0,2069541000000.0,,2069541000000.0,2823333000000.0,2819175000000.0,Q,CPRO.JK,4158000000.0,,
1.0,2021-12-31,20662476796.0,78176434061.0,101266287741.0,11189645783.0,211294844381.0,,68517756166.0,,9624024343.0,441275766.0,289436624890.0,21177845048.0,113026089526.0,6712904349.0,4069992143.0,27403856271.0,,144634170598.0,176108019012.0,78000000000.0,32532819022.0,-4213144.0,2800000000.0,-4213144.0,113328605878.0,113328605878.0,A,CRAB.JK,,,
1.0,2020-12-31,36914604924.0,54679877731.0,121049651298.0,13900242737.0,226544376690.0,,70371031282.0,,3159235752.0,276424302.0,300074643724.0,35101927278.0,112525763073.0,10145105384.0,5789038096.0,26871474101.0,,161436492972.0,194097005169.0,78000000000.0,25252447532.0,-74808977.0,2800000000.0,-74808977.0,105977638555.0,105977638555.0,A,CRAB.JK,,,
1.0,2019-12-31,15298839511.0,41066785227.0,160264059244.0,19532318182.0,236162002164.0,,71598954184.0,,3000149897.0,117338447.0,310761106245.0,33521473238.0,117668379887.0,7503952601.0,18218332119.0,26084353787.0,,162362464037.0,206665149943.0,78000000000.0,23295956302.0,,2800000000.0,,104095956302.0,104095956302.0,A,CRAB.JK,,,
1.0,2022-06-30,33565750167.0,80355483414.0,148633834865.0,3167706576.0,265722775022.0,,66634929215.0,,441275766.0,441275766.0,332798980003.0,16195082887.0,160103573355.0,19470749428.0,4691628794.0,8677166271.0,,198793922148.0,212162717213.0,78000000000.0,39840475934.0,-4213144.0,2800000000.0,-4213144.0,120636262790.0,120636262790.0,Q,CRAB.JK,,,
1.0,2022-03-31,71129001752.0,61383332008.0,147234729229.0,14429709965.0,295332082668.0,,67778286999.0,,441275766.0,441275766.0,363551645433.0,22035860984.0,147512890410.0,43667145005.0,4334962376.0,27403856271.0,,215557799246.0,247296617893.0,78000000000.0,35459240684.0,-4213144.0,2800000000.0,-4213144.0,116255027540.0,116255027540.0,Q,CRAB.JK,,,
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,CRAB.JK,,,
1.0,2021-03-31,,,,,,,,,,,,,,,,,,,,,,,,,105977638555.0,105977638555.0,Q,CRAB.JK,,,
1.0,2021-12-31,66944508000.0,1779543107000.0,2974765895000.0,59235176000.0,4889716585000.0,5000000000.0,3367723026000.0,,224011379000.0,71026894000.0,8505127561000.0,2531251307000.0,147583000000.0,129246173000.0,709394094000.0,181954043000.0,159667352000.0,4466558051000.0,6239940610000.0,445835292000.0,950237656000.0,-232495000.0,709679146000.0,-232495000.0,2105519599000.0,2086843028000.0,A,CSAP.JK,18676571000.0,,
1.0,2020-12-31,110125084000.0,1792269532000.0,2438522731000.0,61910487000.0,4419656047000.0,2825000000.0,2836525729000.0,,333830078000.0,58210118000.0,7616266096000.0,2552378964000.0,109079419000.0,110240673000.0,625951474000.0,218009383000.0,150587355000.0,4060960933000.0,5562713870000.0,445835292000.0,747682928000.0,-232495000.0,709679146000.0,-232495000.0,1902964871000.0,1879535629000.0,A,CSAP.JK,23429242000.0,,
1.0,2019-12-31,69778643000.0,1743431794000.0,2549793030000.0,129610772000.0,4502446283000.0,2425000000.0,1659157852000.0,,395277989000.0,70836878000.0,6584587023000.0,2431223696000.0,95598886000.0,116257469000.0,420323350000.0,235615751000.0,150341391000.0,3956848238000.0,4612787339000.0,445835292000.0,666176350000.0,-232495000.0,709679146000.0,-232495000.0,1821458293000.0,1796178394000.0,A,CSAP.JK,25279899000.0,,
1.0,2018-12-31,66648633000.0,1611192123000.0,2130161186000.0,250625601000.0,4073688839000.0,2425000000.0,1377102852000.0,,332070862000.0,62836692000.0,5785287553000.0,1999842039000.0,68134075000.0,81540496000.0,346936681000.0,194368579000.0,147081263000.0,3303328257000.0,3844633517000.0,445835292000.0,635006029000.0,3052306000.0,709679146000.0,3052306000.0,1793572773000.0,1793572773000.0,A,CSAP.JK,,3404802000.0,
1.0,2022-06-30,109650836000.0,1791273525000.0,3276703665000.0,91888541000.0,5310408615000.0,5000000000.0,3583962008000.0,,319980841000.0,80837465000.0,9235016324000.0,2744875185000.0,161952407000.0,155231054000.0,686931163000.0,198335945000.0,168289559000.0,4932150117000.0,6848583739000.0,445835292000.0,1062861083000.0,-232495000.0,709679146000.0,-232495000.0,2218143026000.0,2202478166000.0,Q,CSAP.JK,15664860000.0,,
1.0,2022-03-31,119274961000.0,1938862453000.0,2897037916000.0,62168784000.0,5040975918000.0,5000000000.0,3514700369000.0,,249767908000.0,75878583000.0,8827621143000.0,2602606792000.0,152076233000.0,171231009000.0,689397280000.0,190304438000.0,166322105000.0,4602974085000.0,6476440360000.0,445835292000.0,1029576735000.0,-232495000.0,709679146000.0,-232495000.0,2184858678000.0,2167681730000.0,Q,CSAP.JK,17176948000.0,,
1.0,2021-12-31,66944508000.0,1779543107000.0,2974765895000.0,59235176000.0,4889716585000.0,5000000000.0,3367723026000.0,,224011379000.0,71026894000.0,8505127561000.0,2531251307000.0,147583000000.0,129246173000.0,709394094000.0,181954043000.0,159667352000.0,4466558051000.0,6239940610000.0,445835292000.0,950237656000.0,-232495000.0,709679146000.0,-232495000.0,2105519599000.0,2086843028000.0,Q,CSAP.JK,18676571000.0,,
1.0,2021-09-30,57100967000.0,1773448534000.0,2998206876000.0,72606664000.0,4959661681000.0,5000000000.0,3254601610000.0,,233435671000.0,75394362000.0,8472138370000.0,2705839688000.0,122609063000.0,143914237000.0,667108339000.0,244558298000.0,155610980000.0,4489227679000.0,6294568240000.0,445835292000.0,866677207000.0,-232495000.0,709679146000.0,-232495000.0,2021959150000.0,2002519742000.0,Q,CSAP.JK,19439408000.0,7906128000.0,
1.0,2021-12-31,7378923559.0,5452015545.0,401310612314.0,12680831678.0,430194381586.0,42442994584.0,30932701937.0,,22462581936.0,3242001015.0,526136140616.0,8631404588.0,2416041901.0,204669136850.0,15415277772.0,4900121688.0,140229913100.0,218419841952.0,239158814425.0,130700000000.0,-13741543499.0,421075026.0,29367881564.0,421075026.0,146747413091.0,146643932518.0,A,CSIS.JK,103480573.0,,
1.0,2020-12-31,4691891860.0,5012504183.0,424716312662.0,7852949357.0,444941389965.0,41045912419.0,26214874887.0,,25361694713.0,2938205435.0,538263035994.0,8636593933.0,6578362137.0,229288619347.0,15668479628.0,5534682919.0,131282461782.0,249024359927.0,270227522474.0,130700000000.0,-23654598511.0,339768685.0,29367881564.0,339768685.0,136753051738.0,136053887728.0,A,CSIS.JK,699164010.0,,
1.0,2019-12-31,9862846593.0,12342058886.0,3452400229.0,47631492592.0,74406733375.0,45387583438.0,10446754671.0,,340945023754.0,2741653412.0,472484542685.0,29314924406.0,,216417492475.0,1900000000.0,363660655.0,62236375104.0,263682992870.0,266092029525.0,130700000000.0,-26662152918.0,-153989544.0,40272280518.0,-153989544.0,144156138056.0,142857690609.0,A,CSIS.JK,1298447447.0,,
1.0,2018-12-31,3659464614.0,31248182858.0,4131517919.0,42905954245.0,82605518571.0,43364899806.0,11874626582.0,,264748647824.0,2502294805.0,404491423668.0,33810328358.0,,101014814549.0,2200000000.0,1523526000.0,64112949222.0,184996925150.0,188851262831.0,130700000000.0,-19280514403.0,-164554500.0,40272280518.0,-164554500.0,151527211615.0,149629480730.0,A,CSIS.JK,1897730885.0,,
1.0,2022-06-30,10109162321.0,3513830604.0,413464504599.0,13761820321.0,444398545229.0,41937488117.0,30093432084.0,,22462581936.0,3242001015.0,538900184866.0,11136669938.0,1160634960.0,208257108216.0,10291848514.0,4853722410.0,144697383727.0,229108745560.0,244677889497.0,130700000000.0,-10964044948.0,421075026.0,29367881564.0,421075026.0,149524911642.0,149516774142.0,Q,CSIS.JK,8137500.0,,
1.0,2022-03-31,4888359054.0,3343827038.0,410478340126.0,8552917665.0,430672421500.0,42396964314.0,30803167900.0,,22462581936.0,3242001015.0,526342035650.0,9961669938.0,1789811733.0,200261256757.0,11818642772.0,4847369979.0,143268212894.0,216839888294.0,233929474058.0,130700000000.0,-11344607892.0,421075026.0,29367881564.0,421075026.0,149144348698.0,149137448698.0,Q,CSIS.JK,6900000.0,,
1.0,2021-12-31,7378923559.0,5452015545.0,401310612314.0,12680831678.0,430194381586.0,42442994584.0,30932701937.0,,22462581936.0,3242001015.0,526136140616.0,8631404588.0,2416041901.0,204669136850.0,15415277772.0,4900121688.0,140229913100.0,218419841952.0,239158814425.0,130700000000.0,-13741543499.0,421075026.0,29367881564.0,421075026.0,146747413091.0,146643932518.0,Q,CSIS.JK,103480573.0,,
1.0,2021-09-30,4971572605.0,1976553988.0,417460778627.0,8168872649.0,435929528302.0,39395274611.0,26313574023.0,,23456345073.0,2942732840.0,525344423441.0,13153617673.0,,203013509934.0,17831523424.0,6453850960.0,139031278076.0,221963976222.0,246511244650.0,130700000000.0,-20605749526.0,339768685.0,29367881556.0,339768685.0,139801900715.0,139552199283.0,Q,CSIS.JK,249701432.0,,
1.0,2021-12-31,3708544557.0,,7845886798.0,,12674084003.0,,77796906489.0,,10200659645.0,1942089345.0,101943281852.0,13449798599.0,5024508932.0,353663554.0,14714574319.0,6270040415.0,483722852.0,56931451527.0,82158971539.0,40803075000.0,-52308719143.0,29543335204.0,1262896400.0,29543335204.0,19300587461.0,18028955746.0,A,CSMI.JK,1271631715.0,,
1.0,2020-12-31,3999753120.0,,10716729959.0,,15917255467.0,,93062013604.0,,15117762273.0,3172097781.0,125393703496.0,16369776781.0,7018354068.0,871179665.0,21358874467.0,9562120190.0,742159896.0,55751076051.0,94399470155.0,40803075000.0,-39010676882.0,27196778927.0,1262896400.0,27196778927.0,30252073445.0,28955401293.0,A,CSMI.JK,1296672152.0,,
1.0,2019-12-31,12574431536.0,,13958475162.0,,39679302713.0,,82746082883.0,,9603164996.0,3509208578.0,132366473615.0,15812915705.0,8325482095.0,2771192083.0,24943865095.0,8398025946.0,1107134901.0,60580651848.0,93922542889.0,31600000000.0,-1388446981.0,5862346406.0,1262896400.0,5862346406.0,37336795825.0,36998872802.0,A,CSMI.JK,337923023.0,,
1.0,2018-12-31,13859408303.0,621449346.0,14602485418.0,,44965071930.0,,89820928688.0,,11380519346.0,4269172535.0,146544141795.0,26029611976.0,7669574785.0,9269433322.0,19745138157.0,10165767408.0,1219444746.0,69012262954.0,98923168519.0,31600000000.0,10022255043.0,3516377087.0,1262896400.0,3516377087.0,46401528530.0,46023906699.0,A,CSMI.JK,377621831.0,,
1.0,2022-06-30,4178318122.0,,8456740971.0,,13690181083.0,,71683456940.0,,9146046600.0,1894958739.0,95791316338.0,11262356615.0,4628676932.0,667496294.0,8358123972.0,6249394474.0,482667565.0,62051513747.0,79287029748.0,40803075000.0,-55587687579.0,29543335204.0,1262896400.0,29543335204.0,16021619025.0,14749987310.0,Q,CSMI.JK,1271631715.0,,
1.0,2022-03-31,2246708537.0,,7393761913.0,,10713807679.0,,74499276511.0,,9574898016.0,1918524042.0,96059613920.0,12705891303.0,5024508932.0,341411319.0,13632756138.0,6274437445.0,483195208.0,56565922100.0,80054633259.0,40803075000.0,-56087521151.0,29543335204.0,1262896400.0,29543335204.0,15521785453.0,14250153739.0,Q,CSMI.JK,1271631714.0,,
1.0,2021-12-31,3708544557.0,,7845886798.0,,12674084003.0,,77796906489.0,,10200659645.0,1942089345.0,101943281852.0,13449798599.0,5024508932.0,353663554.0,14714574319.0,6270040415.0,483722852.0,56931451527.0,82158971539.0,40803075000.0,-52308719143.0,29543335204.0,1262896400.0,29543335204.0,19300587461.0,18028955746.0,Q,CSMI.JK,1271631715.0,,
1.0,2021-09-30,8385080961.0,,8256811032.0,,17327969078.0,,84030770568.0,,11611519920.0,2726607618.0,114241891280.0,23412456146.0,5645846000.0,342257648.0,19916758059.0,11055740977.0,728181504.0,69569308707.0,102604118401.0,40803075000.0,-57767881441.0,26611501416.0,1262896400.0,26611501416.0,10909591375.0,9637959661.0,Q,CSMI.JK,1271631714.0,,
1.0,2021-12-31,365501446520.0,13575218788.0,24918628687.0,166581898706.0,570930149403.0,,1155132734377.0,14674920921.0,12503045308.0,,1753240850009.0,22327732116.0,76852944478.0,51031853241.0,585983429665.0,121153055419.0,15000000.0,263343709203.0,971947990544.0,205000000000.0,835896026452.0,-259618166987.0,,-259618166987.0,781277859465.0,766602938544.0,A,CSRA.JK,,,
1.0,2020-12-31,41851641273.0,9980482696.0,19796009973.0,131592285698.0,203560925005.0,,1145640485629.0,14674920921.0,34692189742.0,2872761357.0,1398568521297.0,32796958272.0,184917846252.0,32662926745.0,448431018838.0,112651034259.0,15000000.0,263993971896.0,826287051831.0,205000000000.0,626884636453.0,-259618166987.0,,-259618166987.0,572266469466.0,557591548545.0,A,CSRA.JK,,,
1.0,2019-12-31,27186232247.0,9311086601.0,120634164750.0,33874327644.0,191393430517.0,,1114406117990.0,14674920921.0,48083897062.0,4484822058.0,1368558366490.0,34353257304.0,112405025780.0,3917741179.0,669147748137.0,68904292289.0,15000000.0,164705244647.0,903658317194.0,164000000000.0,564141945450.0,-263256896154.0,,-263256896154.0,464885049296.0,450210128375.0,A,CSRA.JK,,,6115500000.0
1.0,2018-12-31,105034399505.0,7370836315.0,94510385838.0,48252603415.0,255826154140.0,,985189338695.0,14674920921.0,24148376509.0,2190371936.0,1279838790265.0,19090498034.0,56381915804.0,3452706336.0,695312294442.0,56675527604.0,13000000.0,88998389878.0,841726367366.0,164000000000.0,536771853770.0,-262672430871.0,,-262672430871.0,438099422899.0,423424501978.0,A,CSRA.JK,,,330000000.0
1.0,2022-06-30,275294679887.0,16337430735.0,158541968411.0,78539633561.0,529305691831.0,,1168099089199.0,14674920921.0,72941529054.0,,1785021231005.0,25423054794.0,80976121226.0,54998260284.0,576219879245.0,86537004012.0,15000000.0,179779032070.0,845807986540.0,205000000000.0,993816411452.0,-259618166987.0,,-259618166987.0,939198244465.0,924523323544.0,Q,CSRA.JK,,,
1.0,2022-03-31,299073829211.0,23997938208.0,154159829765.0,59458630723.0,537062134628.0,,1141806886584.0,14674920921.0,78724496410.0,,1772268438543.0,19081422038.0,78927349235.0,80764096780.0,597708190313.0,88411990951.0,15000000.0,198639342838.0,887565249721.0,205000000000.0,939306355809.0,-259618166987.0,,-259618166987.0,884688188822.0,870013267901.0,Q,CSRA.JK,,,
1.0,2021-12-31,365501446520.0,13575218788.0,24918628687.0,166581898706.0,570930149403.0,,1155132734377.0,14674920921.0,12503045308.0,,1753240850009.0,22327732116.0,76852944478.0,51031853241.0,585983429665.0,121153055419.0,15000000.0,263343709203.0,971947990544.0,205000000000.0,835896026452.0,-259618166987.0,,-259618166987.0,781277859465.0,766602938544.0,Q,CSRA.JK,,,
1.0,2021-09-30,174921943940.0,10734552871.0,140255755515.0,81444760725.0,407811758458.0,,1129760957342.0,14674920921.0,74964723971.0,,1627212360692.0,15246361941.0,74109041674.0,44908584884.0,638019500000.0,88949983584.0,15000000.0,148310805822.0,876193507176.0,205000000000.0,805622020503.0,-259618166987.0,,-259618166987.0,751003853516.0,736328932595.0,Q,CSRA.JK,,,
1.0,2021-12-31,8810819.0,17292534.0,57060989.0,1675443.0,85141198.0,1453440.0,45099810.0,,5125359.0,3105121.0,136819807.0,30945026.0,,3939966.0,,7414985.0,33393.0,39174285.0,47304263.0,37938203.0,44604803.0,-5930372.0,12869517.0,-5930372.0,89482151.0,89482151.0,A,CTBN.JK,,,
1.0,2020-12-31,19945504.0,15531816.0,36693475.0,3473137.0,76157309.0,1486044.0,46014631.0,,6786714.0,4628501.0,130444698.0,14774843.0,,4605158.0,,6886107.0,51454.0,22765298.0,31099158.0,37938203.0,54300095.0,-5845096.0,12900884.0,-5845096.0,99294086.0,99294086.0,A,CTBN.JK,,,
1.0,2019-12-31,11839210.0,30433064.0,64719676.0,1674908.0,108804252.0,2812207.0,47131171.0,,13574246.0,9295636.0,172321876.0,46748790.0,550000.0,9782552.0,,7402047.0,52920.0,61320550.0,70871753.0,37938203.0,56821548.0,-6263432.0,12900884.0,-6263432.0,101397203.0,101397203.0,A,CTBN.JK,,,1238693.0
1.0,2018-12-31,15411921.0,21221092.0,52416026.0,1071804.0,90203603.0,2788585.0,46433344.0,,16227785.0,10851452.0,155653317.0,37984482.0,2604563.0,5774415.0,1011509.0,6543386.0,22808.0,49362169.0,56917064.0,37938203.0,56065110.0,-8190752.0,12900884.0,-8190752.0,98713445.0,98713445.0,A,CTBN.JK,,,1597340.0
1.0,2022-06-30,4680875.0,18498101.0,68311278.0,2431549.0,94581525.0,1436707.0,43116033.0,,4502243.0,2626950.0,143636508.0,16651072.0,,27835211.0,,7294777.0,-734.0,47940021.0,55656598.0,37938203.0,42983161.0,-5810237.0,12869517.0,-5810237.0,87980644.0,87980644.0,Q,CTBN.JK,,,
1.0,2022-03-31,18332375.0,6855053.0,78982822.0,2701755.0,107518793.0,1446103.0,43665614.0,,4987303.0,2962382.0,157617813.0,42384537.0,,14762194.0,,7482687.0,-1842.0,61531232.0,69514658.0,37938203.0,42923039.0,-5625762.0,12869517.0,-5625762.0,88104997.0,88104997.0,Q,CTBN.JK,,,
1.0,2021-12-31,8810819.0,17292534.0,57060989.0,1675443.0,85141198.0,1453440.0,45099810.0,,5125359.0,3105121.0,136819807.0,30945026.0,,3939966.0,,7414985.0,33393.0,39174285.0,47304263.0,37938203.0,44604803.0,-5930372.0,12869517.0,-5930372.0,89482151.0,89482151.0,Q,CTBN.JK,,,
1.0,2021-09-30,4492408.0,10738614.0,50175405.0,4366552.0,70442423.0,1585010.0,43495980.0,,7083579.0,5099980.0,122606992.0,13173976.0,,2898873.0,,6961876.0,7295.0,20226274.0,28118622.0,37938203.0,49589918.0,-5947930.0,12900884.0,-5947930.0,94481075.0,94481075.0,Q,CTBN.JK,,,
1.0,2021-12-31,7161587000000.0,2516366000000.0,11577775000000.0,604849000000.0,21894719000000.0,1103865000000.0,2509048000000.0,,15160779000000.0,17038000000.0,40668411000000.0,939101000000.0,1022738000000.0,8364428000000.0,8216689000000.0,2094150000000.0,2423604000000.0,10963375000000.0,21274214000000.0,4640076000000.0,8713175000000.0,47322000000.0,3570020000000.0,80670000000.0,16970593000000.0,16970593000000.0,A,CTRA.JK,,,
1.0,2020-12-31,5275686000000.0,2404206000000.0,12240106000000.0,690753000000.0,20645596000000.0,644532000000.0,2600742000000.0,,15364317000000.0,16041000000.0,39255187000000.0,875619000000.0,2360136000000.0,7277126000000.0,6871903000000.0,3316342000000.0,2125400000000.0,11609414000000.0,21797659000000.0,4640076000000.0,7135399000000.0,-13367000000.0,3570020000000.0,19981000000.0,15332128000000.0,15332128000000.0,A,CTRA.JK,,,
1.0,2019-12-31,4237924000000.0,2658541000000.0,10660623000000.0,604774000000.0,18195176000000.0,520494000000.0,3094857000000.0,,14385497000000.0,21848000000.0,36196024000000.0,777515000000.0,537972000000.0,5865450000000.0,7741847000000.0,2323920000000.0,2409092000000.0,8368689000000.0,18434456000000.0,4640076000000.0,7146030000000.0,-3650000000.0,3570020000000.0,29698000000.0,15352476000000.0,15352476000000.0,A,CTRA.JK,,,
1.0,2018-12-31,3243099000000.0,2550855000000.0,9786242000000.0,541686000000.0,16151959000000.0,469061000000.0,3121882000000.0,,14546115000000.0,14997000000.0,34289017000000.0,831846000000.0,536160000000.0,5254821000000.0,6815200000000.0,2834698000000.0,2270485000000.0,7994843000000.0,17644741000000.0,4640076000000.0,6173428000000.0,-31578000000.0,3591865000000.0,1770000000.0,14373791000000.0,14373791000000.0,A,CTRA.JK,,,
1.0,2022-06-30,7973011000000.0,2245246000000.0,11205091000000.0,613111000000.0,22081449000000.0,1121275000000.0,2556454000000.0,,15161236000000.0,17038000000.0,40920414000000.0,1008833000000.0,556342000000.0,7865870000000.0,7993750000000.0,2583634000000.0,2457420000000.0,9939628000000.0,20517012000000.0,4640076000000.0,9717987000000.0,17899000000.0,3570020000000.0,51247000000.0,17945982000000.0,17945982000000.0,Q,CTRA.JK,,,
1.0,2022-03-31,7404329000000.0,2512475000000.0,11403962000000.0,573055000000.0,21935693000000.0,1114722000000.0,2566810000000.0,,15201079000000.0,17038000000.0,40818304000000.0,1030380000000.0,543080000000.0,8318512000000.0,8131306000000.0,2673066000000.0,2470105000000.0,10171958000000.0,20976330000000.0,4640076000000.0,9133917000000.0,27856000000.0,3570020000000.0,61204000000.0,17371869000000.0,17371869000000.0,Q,CTRA.JK,,,
1.0,2021-12-31,7161587000000.0,2516366000000.0,11577775000000.0,604849000000.0,21894719000000.0,1103865000000.0,2509048000000.0,,15160779000000.0,17038000000.0,40668411000000.0,939101000000.0,1022738000000.0,8364428000000.0,8216689000000.0,2094150000000.0,2423604000000.0,10963375000000.0,21274214000000.0,4640076000000.0,8713175000000.0,47322000000.0,3570020000000.0,80670000000.0,16970593000000.0,16970593000000.0,Q,CTRA.JK,,,
1.0,2021-09-30,6530073000000.0,2467120000000.0,11951153000000.0,586024000000.0,21589167000000.0,660926000000.0,2580801000000.0,,15222840000000.0,18370000000.0,40053734000000.0,906974000000.0,498835000000.0,7712922000000.0,8753731000000.0,3099389000000.0,2341850000000.0,9621330000000.0,21474450000000.0,4640076000000.0,7992374000000.0,34964000000.0,3570020000000.0,68312000000.0,16237434000000.0,16237434000000.0,Q,CTRA.JK,,,
1.0,2021-12-31,2318871454.0,77896107059.0,331993274980.0,3809562562.0,416356409542.0,260000000.0,201874807427.0,,71429829484.0,6469957287.0,689921046453.0,15473618279.0,,78501918404.0,131561369018.0,33515546963.0,-31530620.0,320292886117.0,485369802098.0,459083982100.0,-534392316621.0,202147926600.0,77743182896.0,202147926600.0,204582774975.0,204582774975.0,A,CTTH.JK,,,6826231571.0
1.0,2020-12-31,4379725412.0,83361016181.0,321134590373.0,3796525897.0,412759789236.0,260000000.0,208001159197.0,,72579645020.0,8483800694.0,693600593453.0,12527085144.0,,57347531613.0,130559579334.0,37613812652.0,-31827021.0,295720632948.0,463947458544.0,459083982100.0,-509290129666.0,202147926600.0,77743182896.0,202147926600.0,229684961930.0,229684961930.0,A,CTTH.JK,,,7361065571.0
1.0,2019-12-31,4854064971.0,125039757965.0,323021999752.0,7114391376.0,461579047383.0,260000000.0,209920021848.0,,70543722657.0,6769784689.0,742302791888.0,16333566716.0,,51715238875.0,134591984709.0,39074776101.0,-32557361.0,271159836042.0,445078610922.0,459083982100.0,-441718353269.0,202147926600.0,77743182896.0,202147926600.0,297256738327.0,297256738327.0,A,CTTH.JK,,,7895899571.0
1.0,2018-12-31,5368481105.0,144783990067.0,290980179796.0,5823941493.0,448277313165.0,260000000.0,216174611463.0,,67663775692.0,5553630205.0,732375700320.0,23323722736.0,,26093711426.0,129104667000.0,36900793822.0,-32289412.0,242164602682.0,408238120584.0,459083982100.0,-414805222448.0,202147926600.0,77743182896.0,202147926600.0,324169869148.0,324169869148.0,A,CTTH.JK,,,8430733571.0
1.0,2022-06-30,2119738157.0,80485819366.0,312109247324.0,,424065269349.0,-39286994.0,199641331607.0,,71162412485.0,6469957287.0,694829726447.0,17575941582.0,,81404425105.0,132546678318.0,33515546963.0,-31840994.0,332124102819.0,498186328100.0,459083982100.0,-542299852255.0,202147926600.0,77743182896.0,202147926600.0,196675239341.0,196675239341.0,Q,CTTH.JK,,,6558814571.0
1.0,2022-03-31,4508163038.0,80736133455.0,312013512204.0,,423277984488.0,260000000.0,201100492765.0,,71296120985.0,6469957287.0,695934598238.0,15121665231.0,,80880566196.0,131777369018.0,33515546963.0,-31095917.0,328342258664.0,493635174645.0,459083982100.0,-536644572086.0,202147926600.0,77743182896.0,202147926600.0,202330519510.0,202330519510.0,Q,CTTH.JK,,,6692523071.0
1.0,2021-12-31,2318871454.0,77896107059.0,331993274980.0,3809562562.0,416356409542.0,260000000.0,201874807427.0,,71429829484.0,6469957287.0,689921046453.0,15473618279.0,,78501918404.0,131561369018.0,33515546963.0,-31530620.0,320292886117.0,485369802098.0,459083982100.0,-534392316621.0,202147926600.0,77743182896.0,202147926600.0,204582774975.0,204582774975.0,Q,CTTH.JK,,,6826231571.0
1.0,2021-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,Q,CTTH.JK,,,
1.0,2021-12-31,67592972739.0,295594920096.0,162552636342.0,47699026113.0,573439555290.0,,1517276626.0,,56276553712.0,,631233385628.0,30249129688.0,34688886704.0,148282765856.0,71387300500.0,1448445478.0,753587542.0,215090754047.0,287926500025.0,143540007640.0,44327566671.0,,154685723750.0,,342553298061.0,342553298061.0,A,DADA.JK,,,
1.0,2020-12-31,22608031288.0,101743983887.0,189721261837.0,8559029672.0,322649716327.0,,1806802124.0,,262699638447.0,,587156156898.0,29018887237.0,32000000000.0,133973312605.0,42810000000.0,1185183030.0,456287345.0,205320026873.0,249315209903.0,143540006140.0,39158928260.0,,154685725250.0,,337384659650.0,337384659650.0,A,DADA.JK,,,
1.0,2019-12-31,7817801235.0,50267769045.0,75084743644.0,10455508002.0,143703725319.0,,2288463592.0,,99293182284.0,,245285371195.0,25185781146.0,17935000000.0,59553659686.0,35853719822.0,887906951.0,446288059.0,106254271899.0,142995898672.0,100600000000.0,11522986964.0,-10279802500.0,,-10279802500.0,101843184464.0,101843184464.0,A,DADA.JK,,,
1.0,2018-12-31,9213111830.0,40400222516.0,58156671036.0,20139975365.0,127964461211.0,,1514821842.0,,14323352103.0,,143802635156.0,22430426276.0,11900000000.0,22221591475.0,36453700499.0,680455372.0,,56900234583.0,94034390454.0,10000000000.0,10217111881.0,29551132821.0,,29551132821.0,49768244702.0,49768244702.0,A,DADA.JK,,,
1.0,2022-06-30,10418814807.0,458762057410.0,75500466357.0,39622339258.0,584303677832.0,,253398897.0,,182554835896.0,,767111912625.0,18159541098.0,34688886704.0,281576268728.0,85780420097.0,1953432570.0,742921827.0,335356932013.0,423090784680.0,143540007640.0,45052474728.0,,154685723750.0,,343278206118.0,343278206118.0,Q,DADA.JK,,,
1.0,2022-03-31,38665068812.0,292050570260.0,78811030699.0,47548229486.0,457074899257.0,,1622196330.0,,182554835896.0,,641251931483.0,43368660038.0,34688886704.0,132210516755.0,71387300500.0,1715520690.0,738107573.0,211947772956.0,285050594146.0,143540007640.0,57237498374.0,,154685723750.0,,355463229764.0,355463229764.0,Q,DADA.JK,,,
1.0,2021-12-31,67592972739.0,295594920096.0,162552636342.0,47699026113.0,573439555290.0,,1517276626.0,,56276553712.0,,631233385628.0,30249129688.0,34688886704.0,148282765856.0,71387300500.0,1448445478.0,753587542.0,215090754047.0,287926500025.0,143540007640.0,44327566671.0,,154685723750.0,,342553298061.0,342553298061.0,Q,DADA.JK,,,
